vmpp,month,concession_bool
1056211000001100,2016-08-01,1
1056211000001100,2016-09-01,1
1056211000001100,2016-10-01,1
1056211000001100,2016-11-01,1
1056211000001100,2016-12-01,1
1056211000001100,2017-01-01,1
1056211000001100,2017-02-01,1
1056211000001100,2017-03-01,1
1056211000001100,2017-04-01,1
1056211000001100,2017-05-01,1
1056211000001100,2017-06-01,1
1056211000001100,2017-07-01,1
1056211000001100,2017-08-01,1
1056211000001100,2019-11-01,1
1056211000001100,2019-12-01,1
1056211000001100,2020-01-01,1
1056211000001100,2022-12-01,1
1056211000001100,2022-11-01,1
1056211000001100,2023-03-01,1
1056211000001100,2023-04-01,1
1056211000001100,2023-01-01,1
1056211000001100,2023-02-01,1
1056211000001100,2023-06-01,1
1056211000001100,2023-05-01,1
1254611000001100,2020-06-01,1
1254611000001100,2020-07-01,1
1254611000001100,2020-05-01,1
1254611000001100,2020-08-01,1
1254611000001100,2020-09-01,1
1254611000001100,2023-01-01,1
1254611000001100,2023-02-01,1
1254611000001100,2023-03-01,1
4171911000001100,2023-08-01,1
4171911000001100,2023-07-01,1
1122311000001100,2014-09-01,1
1122311000001100,2014-10-01,1
1122311000001100,2014-11-01,1
1122311000001100,2014-12-01,1
1122311000001100,2014-08-01,1
1122311000001100,2022-11-01,1
1122311000001100,2022-12-01,1
1122311000001100,2022-10-01,1
1122311000001100,2023-05-01,1
1122311000001100,2023-04-01,1
1122311000001100,2023-01-01,1
1122311000001100,2023-06-01,1
1122311000001100,2023-07-01,1
942911000001100,2020-10-01,1
1253211000001100,2014-08-01,1
1253211000001100,2014-09-01,1
1253211000001100,2014-10-01,1
1253211000001100,2014-11-01,1
1253211000001100,2014-12-01,1
1253211000001100,2015-01-01,1
1253211000001100,2015-02-01,1
1253211000001100,2015-03-01,1
1253211000001100,2019-12-01,1
1073911000001100,2017-11-01,1
1073911000001100,2017-12-01,1
1229611000001100,2018-06-01,1
1229611000001100,2018-03-01,1
1229611000001100,2018-04-01,1
1229611000001100,2018-05-01,1
1229611000001100,2015-01-01,1
1229611000001100,2015-02-01,1
1229611000001100,2015-03-01,1
1229611000001100,2015-04-01,1
1229611000001100,2015-05-01,1
1229611000001100,2015-06-01,1
1229611000001100,2015-07-01,1
1229611000001100,2015-08-01,1
1229611000001100,2015-09-01,1
1229611000001100,2022-12-01,1
1229611000001100,2022-11-01,1
1229611000001100,2023-02-01,1
1229611000001100,2022-09-01,1
1229611000001100,2022-10-01,1
1229611000001100,2023-05-01,1
1229611000001100,2023-03-01,1
1229611000001100,2023-04-01,1
1229611000001100,2023-01-01,1
950111000001100,2018-06-01,1
950111000001100,2018-03-01,1
950111000001100,2018-04-01,1
950111000001100,2018-05-01,1
950111000001100,2015-01-01,1
950111000001100,2015-02-01,1
950111000001100,2015-03-01,1
950111000001100,2015-04-01,1
950111000001100,2015-05-01,1
950111000001100,2015-06-01,1
950111000001100,2015-07-01,1
950111000001100,2015-08-01,1
950111000001100,2015-09-01,1
950111000001100,2022-12-01,1
950111000001100,2022-11-01,1
950111000001100,2023-05-01,1
950111000001100,2023-02-01,1
950111000001100,2023-03-01,1
950111000001100,2023-04-01,1
950111000001100,2023-01-01,1
1017311000001100,2021-12-01,1
1017311000001100,2022-01-01,1
1017311000001100,2022-02-01,1
1017311000001100,2022-03-01,1
1017311000001100,2022-04-01,1
1017311000001100,2022-05-01,1
1017311000001100,2022-06-01,1
1017311000001100,2022-07-01,1
1017311000001100,2022-08-01,1
1189011000001101,2018-12-01,1
1189011000001101,2019-02-01,1
1189011000001101,2018-10-01,1
1189011000001101,2018-11-01,1
1189011000001101,2019-01-01,1
1043911000001101,2023-04-01,1
1043911000001101,2023-06-01,1
1043911000001101,2023-08-01,1
1043911000001101,2023-09-01,1
1043911000001101,2023-05-01,1
1043911000001101,2023-02-01,1
1043911000001101,2023-03-01,1
1043911000001101,2023-07-01,1
3687111000001101,2023-04-01,1
3687111000001101,2022-10-01,1
3687111000001101,2023-02-01,1
3687111000001101,2023-01-01,1
3687111000001101,2023-03-01,1
963911000001101,2018-10-01,1
963911000001101,2018-12-01,1
963911000001101,2018-11-01,1
963911000001101,2015-11-01,1
963911000001101,2015-12-01,1
963911000001101,2016-01-01,1
963911000001101,2016-02-01,1
963911000001101,2016-03-01,1
963911000001101,2019-01-01,1
963911000001101,2021-08-01,1
963911000001101,2021-06-01,1
963911000001101,2021-07-01,1
963911000001101,2021-09-01,1
963911000001101,2021-10-01,1
963911000001101,2021-11-01,1
963911000001101,2021-12-01,1
963911000001101,2022-04-01,1
963911000001101,2022-05-01,1
963911000001101,2022-06-01,1
963911000001101,2022-07-01,1
963911000001101,2022-08-01,1
963911000001101,2022-09-01,1
950011000001101,2014-10-01,1
950011000001101,2014-11-01,1
950011000001101,2014-12-01,1
950011000001101,2015-01-01,1
950011000001101,2015-02-01,1
950011000001101,2015-03-01,1
3143011000001101,2014-11-01,1
3143011000001101,2014-12-01,1
3143011000001101,2015-01-01,1
3143011000001101,2015-02-01,1
3143011000001101,2015-03-01,1
3143011000001101,2015-04-01,1
3143011000001101,2015-05-01,1
3143011000001101,2015-06-01,1
5010711000001101,2018-06-01,1
5010711000001101,2018-05-01,1
5010711000001101,2018-07-01,1
5010711000001101,2018-08-01,1
5010711000001101,2018-09-01,1
5010711000001101,2018-10-01,1
5010711000001101,2018-11-01,1
5010711000001101,2018-04-01,1
5010711000001101,2018-12-01,1
5010711000001101,2019-02-01,1
5010711000001101,2019-03-01,1
5010711000001101,2019-01-01,1
1049111000001101,2018-06-01,1
1049111000001101,2017-11-01,1
1049111000001101,2018-07-01,1
1049111000001101,2018-01-01,1
1049111000001101,2018-02-01,1
1049111000001101,2017-12-01,1
1049111000001101,2018-03-01,1
1049111000001101,2018-04-01,1
1049111000001101,2018-05-01,1
1049111000001101,2017-10-01,1
4942411000001101,2019-05-01,1
4942411000001101,2019-06-01,1
4942411000001101,2019-07-01,1
4942411000001101,2019-08-01,1
4942411000001101,2019-09-01,1
4942411000001101,2022-12-01,1
4942411000001101,2022-08-01,1
4942411000001101,2022-09-01,1
4942411000001101,2022-10-01,1
4942411000001101,2022-11-01,1
8476211000001101,2018-01-01,1
8476211000001101,2017-12-01,1
8476211000001101,2018-02-01,1
8476211000001101,2018-03-01,1
8476211000001101,2017-11-01,1
8476211000001101,2017-09-01,1
8476211000001101,2017-10-01,1
8476211000001101,2021-01-01,1
8476211000001101,2021-05-01,1
8476211000001101,2020-12-01,1
8476211000001101,2021-08-01,1
8476211000001101,2021-06-01,1
8476211000001101,2021-07-01,1
8476211000001101,2021-02-01,1
8476211000001101,2021-03-01,1
8476211000001101,2021-04-01,1
8476211000001101,2021-09-01,1
8476211000001101,2023-07-01,1
8476211000001101,2023-09-01,1
8476211000001101,2023-08-01,1
3758311000001101,2019-12-01,1
3758311000001101,2020-01-01,1
3758311000001101,2020-02-01,1
3758311000001101,2020-03-01,1
3758311000001101,2021-12-01,1
3758311000001101,2022-01-01,1
3758311000001101,2022-02-01,1
3758311000001101,2022-03-01,1
3758311000001101,2022-04-01,1
3758311000001101,2022-05-01,1
3758311000001101,2022-11-01,1
3758311000001101,2022-06-01,1
3758311000001101,2022-12-01,1
3758311000001101,2022-07-01,1
3758311000001101,2022-08-01,1
3758311000001101,2022-09-01,1
3758311000001101,2022-10-01,1
3758311000001101,2023-01-01,1
1134211000001101,2019-02-01,1
1134211000001101,2018-09-01,1
1134211000001101,2018-10-01,1
1134211000001101,2018-11-01,1
1134211000001101,2018-12-01,1
1134211000001101,2019-01-01,1
1088311000001101,2019-04-01,1
1088311000001101,2019-05-01,1
1088311000001101,2019-06-01,1
1088311000001101,2019-07-01,1
1088311000001101,2019-08-01,1
1088311000001101,2019-09-01,1
1088311000001101,2019-10-01,1
1088311000001101,2019-11-01,1
1088311000001101,2019-12-01,1
1088311000001101,2020-01-01,1
1088311000001101,2020-02-01,1
1088311000001101,2020-03-01,1
1088311000001101,2020-04-01,1
1088311000001101,2020-05-01,1
1206611000001101,2017-09-01,1
1206611000001101,2017-11-01,1
1206611000001101,2016-06-01,1
1206611000001101,2016-07-01,1
1206611000001101,2016-08-01,1
1206611000001101,2016-09-01,1
1206611000001101,2016-10-01,1
1206611000001101,2016-11-01,1
1206611000001101,2016-12-01,1
1206611000001101,2017-01-01,1
1206611000001101,2017-02-01,1
1206611000001101,2017-03-01,1
1206611000001101,2017-04-01,1
1206611000001101,2017-05-01,1
1206611000001101,2017-06-01,1
1206611000001101,2017-07-01,1
1206611000001101,2017-08-01,1
1206611000001101,2017-10-01,1
9648211000001101,2018-01-01,1
9648211000001101,2017-12-01,1
9648211000001101,2018-02-01,1
9648211000001101,2018-03-01,1
9648211000001101,2017-11-01,1
9648211000001101,2020-06-01,1
9648211000001101,2017-10-01,1
9648211000001101,2020-07-01,1
9648211000001101,2020-05-01,1
9648211000001101,2020-08-01,1
9648211000001101,2020-09-01,1
9648211000001101,2020-10-01,1
9648211000001101,2020-11-01,1
9648211000001101,2020-12-01,1
9648211000001101,2021-01-01,1
9648211000001101,2021-02-01,1
9648211000001101,2021-03-01,1
1171411000001101,2019-07-01,1
1171411000001101,2019-08-01,1
1171411000001101,2019-09-01,1
1171411000001101,2019-10-01,1
1171411000001101,2019-11-01,1
1171411000001101,2019-12-01,1
1280211000001101,2018-12-01,1
1280211000001101,2019-04-01,1
1280211000001101,2019-02-01,1
1280211000001101,2019-05-01,1
1280211000001101,2019-03-01,1
1280211000001101,2019-06-01,1
1280211000001101,2019-07-01,1
1280211000001101,2019-08-01,1
1280211000001101,2019-09-01,1
1280211000001101,2019-01-01,1
1280211000001101,2022-12-01,1
1280211000001101,2023-01-01,1
1280211000001101,2023-09-01,1
1280211000001101,2023-02-01,1
1280211000001101,2023-04-01,1
1280211000001101,2023-06-01,1
1280211000001101,2023-03-01,1
1280211000001101,2023-08-01,1
1280211000001101,2023-07-01,1
1010311000001101,2019-12-01,1
1010311000001101,2020-01-01,1
1010311000001101,2020-02-01,1
1010311000001101,2020-05-01,1
1010311000001101,2020-06-01,1
1010311000001101,2022-05-01,1
1010311000001101,2022-06-01,1
1010311000001101,2022-12-01,1
1010311000001101,2022-11-01,1
1010311000001101,2022-07-01,1
1010311000001101,2022-08-01,1
1010311000001101,2022-09-01,1
1010311000001101,2022-10-01,1
1321711000001101,2017-11-01,1
1321711000001101,2017-12-01,1
1321711000001101,2017-06-01,1
1321711000001101,2017-07-01,1
1321711000001101,2017-08-01,1
1321711000001101,2017-09-01,1
1321711000001101,2017-10-01,1
1321711000001101,2019-03-01,1
1321711000001101,2020-07-01,1
1321711000001101,2020-08-01,1
1321711000001101,2020-09-01,1
1321711000001101,2020-10-01,1
1321711000001101,2020-11-01,1
1321711000001101,2020-12-01,1
9747311000001101,2020-03-01,1
9747311000001101,2020-04-01,1
9747311000001101,2023-09-01,1
9747311000001101,2023-07-01,1
9747311000001101,2023-08-01,1
1105111000001101,2022-03-01,1
1105111000001101,2022-04-01,1
1105111000001101,2022-12-01,1
1105111000001101,2022-08-01,1
1105111000001101,2022-09-01,1
1105111000001101,2022-10-01,1
1105111000001101,2022-11-01,1
1105111000001101,2023-01-01,1
1105111000001101,2023-02-01,1
1105111000001101,2023-03-01,1
1105111000001101,2023-04-01,1
1105111000001101,2023-05-01,1
1105111000001101,2023-06-01,1
4041611000001101,2018-03-01,1
4041611000001101,2022-06-01,1
4041611000001101,2021-10-01,1
4041611000001101,2021-11-01,1
4041611000001101,2022-01-01,1
4041611000001101,2021-12-01,1
4041611000001101,2022-02-01,1
4041611000001101,2022-03-01,1
4041611000001101,2022-04-01,1
4041611000001101,2022-05-01,1
4041611000001101,2023-06-01,1
4041611000001101,2023-05-01,1
4041611000001101,2023-08-01,1
4041611000001101,2023-07-01,1
947111000001101,2018-12-01,1
947111000001101,2018-11-01,1
947111000001101,2019-04-01,1
947111000001101,2019-02-01,1
947111000001101,2019-03-01,1
947111000001101,2019-01-01,1
947111000001101,2022-12-01,1
947111000001101,2023-01-01,1
947111000001101,2022-08-01,1
947111000001101,2022-09-01,1
947111000001101,2022-10-01,1
947111000001101,2022-11-01,1
947111000001101,2023-02-01,1
947111000001101,2023-03-01,1
1030211000001101,2019-04-01,1
1030211000001101,2019-02-01,1
1030211000001101,2019-03-01,1
1030211000001101,2021-10-01,1
1030211000001101,2021-11-01,1
1030211000001101,2021-12-01,1
1030211000001101,2022-01-01,1
1030211000001101,2022-02-01,1
1030211000001101,2022-03-01,1
988511000001101,2017-12-01,1
988511000001101,2018-01-01,1
988511000001101,2018-02-01,1
988511000001101,2017-11-01,1
988511000001101,2017-10-01,1
988511000001101,2020-07-01,1
988511000001101,2020-06-01,1
988511000001101,2020-08-01,1
988511000001101,2020-09-01,1
988511000001101,2020-10-01,1
988511000001101,2020-11-01,1
988511000001101,2020-12-01,1
988511000001101,2021-01-01,1
988511000001101,2021-02-01,1
1004511000001101,2020-06-01,1
1004511000001101,2019-11-01,1
1004511000001101,2019-12-01,1
1004511000001101,2020-01-01,1
1004511000001101,2020-03-01,1
1004511000001101,2020-02-01,1
1004511000001101,2020-04-01,1
1004511000001101,2020-05-01,1
983011000001102,2015-10-01,1
983011000001102,2015-11-01,1
983011000001102,2015-12-01,1
983011000001102,2016-01-01,1
983011000001102,2016-02-01,1
983011000001102,2016-03-01,1
983011000001102,2016-06-01,1
1040511000001102,2020-06-01,1
1040511000001102,2019-04-01,1
1040511000001102,2019-05-01,1
1040511000001102,2019-06-01,1
1040511000001102,2020-03-01,1
1040511000001102,2020-04-01,1
1040511000001102,2020-05-01,1
1040511000001102,2020-07-01,1
1040511000001102,2020-08-01,1
1040511000001102,2020-09-01,1
1040511000001102,2020-10-01,1
7331711000001102,2019-05-01,1
7331711000001102,2019-06-01,1
7331711000001102,2019-07-01,1
7331711000001102,2019-08-01,1
7331711000001102,2019-09-01,1
7331711000001102,2022-12-01,1
7331711000001102,2022-08-01,1
7331711000001102,2022-09-01,1
7331711000001102,2022-10-01,1
7331711000001102,2022-11-01,1
1209011000001102,2020-06-01,1
1209011000001102,2019-04-01,1
1209011000001102,2019-05-01,1
1209011000001102,2019-06-01,1
1209011000001102,2020-03-01,1
1209011000001102,2020-04-01,1
1209011000001102,2020-05-01,1
1209011000001102,2020-07-01,1
1209011000001102,2020-08-01,1
1209011000001102,2020-09-01,1
1209011000001102,2020-10-01,1
1018011000001102,2019-04-01,1
1018011000001102,2019-02-01,1
1018011000001102,2019-03-01,1
1018011000001102,2019-05-01,1
1018011000001102,2019-06-01,1
1018011000001102,2019-08-01,1
1018011000001102,2019-09-01,1
1018011000001102,2020-03-01,1
1018011000001102,2020-04-01,1
1018011000001102,2020-05-01,1
9362511000001102,2017-12-01,1
9362511000001102,2017-11-01,1
9362511000001102,2018-01-01,1
9362511000001102,2018-02-01,1
9362511000001102,2018-03-01,1
9362511000001102,2017-08-01,1
9362511000001102,2017-09-01,1
9362511000001102,2017-10-01,1
9362511000001102,2020-06-01,1
9362511000001102,2020-07-01,1
9362511000001102,2020-05-01,1
9362511000001102,2020-08-01,1
9362511000001102,2020-09-01,1
9362511000001102,2020-10-01,1
9362511000001102,2020-11-01,1
9362511000001102,2020-12-01,1
9362511000001102,2022-12-01,1
9362511000001102,2023-03-01,1
9362511000001102,2022-09-01,1
9362511000001102,2022-10-01,1
9362511000001102,2022-11-01,1
9362511000001102,2023-02-01,1
9362511000001102,2023-01-01,1
8983811000001102,2019-04-01,1
8983811000001102,2019-02-01,1
8983811000001102,2019-05-01,1
8983811000001102,2019-03-01,1
8983811000001102,2019-06-01,1
1213111000001102,2018-11-01,1
1213111000001102,2018-12-01,1
1213111000001102,2019-04-01,1
1213111000001102,2019-05-01,1
1213111000001102,2019-02-01,1
1213111000001102,2019-03-01,1
1213111000001102,2019-06-01,1
1213111000001102,2019-01-01,1
1213111000001102,2022-12-01,1
1213111000001102,2023-05-01,1
1213111000001102,2023-03-01,1
1213111000001102,2022-08-01,1
1213111000001102,2022-09-01,1
1213111000001102,2022-10-01,1
1213111000001102,2022-11-01,1
1213111000001102,2023-06-01,1
1213111000001102,2023-02-01,1
1213111000001102,2023-01-01,1
1213111000001102,2023-04-01,1
1126711000001102,2018-06-01,1
1126711000001102,2018-02-01,1
1126711000001102,2018-03-01,1
1126711000001102,2018-04-01,1
1126711000001102,2018-05-01,1
1126711000001102,2020-06-01,1
1126711000001102,2019-02-01,1
1126711000001102,2019-04-01,1
1126711000001102,2019-05-01,1
1126711000001102,2019-03-01,1
1126711000001102,2019-06-01,1
1126711000001102,2020-07-01,1
1126711000001102,2019-07-01,1
1126711000001102,2019-08-01,1
1126711000001102,2019-09-01,1
1126711000001102,2019-10-01,1
1126711000001102,2019-11-01,1
1126711000001102,2019-12-01,1
1126711000001102,2020-01-01,1
1126711000001102,2020-02-01,1
1126711000001102,2020-03-01,1
1126711000001102,2020-04-01,1
1126711000001102,2020-05-01,1
1126711000001102,2020-08-01,1
1126711000001102,2020-09-01,1
1150111000001102,2019-02-01,1
1150111000001102,2019-04-01,1
1150111000001102,2019-05-01,1
1150111000001102,2019-03-01,1
1150111000001102,2019-06-01,1
1150111000001102,2019-01-01,1
1023111000001102,2022-04-01,1
1023111000001102,2022-05-01,1
1023111000001102,2022-06-01,1
1090311000001102,2019-04-01,1
1090311000001102,2019-02-01,1
1090311000001102,2019-05-01,1
1090311000001102,2019-03-01,1
1090311000001102,2019-06-01,1
951511000001102,2017-02-01,1
951511000001102,2017-03-01,1
951511000001102,2017-04-01,1
951511000001102,2017-05-01,1
951511000001102,2017-06-01,1
951511000001102,2023-08-01,1
951511000001102,2023-05-01,1
951511000001102,2023-09-01,1
951511000001102,2023-06-01,1
951511000001102,2023-02-01,1
951511000001102,2023-04-01,1
951511000001102,2023-07-01,1
951511000001102,2023-03-01,1
1185111000001102,2021-12-01,1
1185111000001102,2022-01-01,1
1185111000001102,2022-02-01,1
1185111000001102,2022-03-01,1
1114711000001102,2016-10-01,1
1114711000001102,2016-11-01,1
1114711000001102,2016-12-01,1
1114711000001102,2017-01-01,1
1114711000001102,2017-02-01,1
1114711000001102,2017-03-01,1
1114711000001102,2017-04-01,1
1030411000001102,2022-01-01,1
1030411000001102,2022-02-01,1
1030411000001102,2022-06-01,1
15001611000001102,2018-06-01,1
15001611000001102,2018-07-01,1
15001611000001102,2018-08-01,1
15001611000001102,2018-09-01,1
15001611000001102,2018-10-01,1
15001611000001102,2018-11-01,1
15001611000001102,2018-04-01,1
15001611000001102,2018-05-01,1
15001611000001102,2018-12-01,1
15001611000001102,2019-02-01,1
15001611000001102,2019-03-01,1
15001611000001102,2019-01-01,1
979211000001102,2018-06-01,1
979211000001102,2018-07-01,1
979211000001102,2018-02-01,1
979211000001102,2018-03-01,1
979211000001102,2018-04-01,1
979211000001102,2018-05-01,1
979211000001102,2019-04-01,1
979211000001102,2019-02-01,1
979211000001102,2019-03-01,1
979211000001102,2019-09-01,1
979211000001102,2019-10-01,1
979211000001102,2019-11-01,1
979211000001102,2019-12-01,1
979211000001102,2020-01-01,1
7637311000001102,2017-11-01,1
7637311000001102,2018-01-01,1
7637311000001102,2017-12-01,1
7637311000001102,2018-02-01,1
7637311000001102,2018-03-01,1
7637311000001102,2018-04-01,1
7637311000001102,2018-05-01,1
7637311000001102,2022-07-01,1
7637311000001102,2022-08-01,1
7637311000001102,2022-09-01,1
7637311000001102,2022-10-01,1
7637311000001102,2022-11-01,1
7637311000001102,2022-12-01,1
7637311000001102,2023-03-01,1
7637311000001102,2023-02-01,1
7637311000001102,2023-01-01,1
999311000001102,2022-02-01,1
